   7.12121E+00  3.541923E+00  3.541923E+00  8.547013E+00  8.617994E+00  9.013222E+00  9.013222E+00  9.639071E+00  9.640054E+00  9.664438E+00  9.664438E+00
   7.18182E+00  3.541959E+00  3.541959E+00  8.547982E+00  8.617083E+00  9.013138E+00  9.013138E+00  9.639034E+00  9.639979E+00  9.664601E+00  9.664601E+00
   7.24242E+00  3.541993E+00  3.541993E+00  8.548916E+00  8.616205E+00  9.013059E+00  9.013059E+00  9.639000E+00  9.639909E+00  9.664757E+00  9.664757E+00
   7.30303E+00  3.542025E+00  3.542025E+00  8.549818E+00  8.615357E+00  9.012980E+00  9.012980E+00  9.638965E+00  9.639840E+00  9.664908E+00  9.664908E+00
   7.36364E+00  3.542054E+00  3.542054E+00  8.550684E+00  8.614535E+00  9.012907E+00  9.012907E+00  9.638932E+00  9.639774E+00  9.665047E+00  9.665047E+00
   7.42424E+00  3.542085E+00  3.542085E+00  8.551525E+00  8.613745E+00  9.012837E+00  9.012837E+00  9.638902E+00  9.639713E+00  9.665185E+00  9.665185E+00
   7.48485E+00  3.542112E+00  3.542112E+00  8.552334E+00  8.612979E+00  9.012770E+00  9.012770E+00  9.638872E+00  9.639653E+00  9.665315E+00  9.665315E+00
   7.54545E+00  3.542138E+00  3.542138E+00  8.553114E+00  8.612238E+00  9.012705E+00  9.012705E+00  9.638843E+00  9.639595E+00  9.665438E+00  9.665438E+00
   7.60606E+00  3.542164E+00  3.542164E+00  8.553870E+00  8.611523E+00  9.012644E+00  9.012644E+00  9.638816E+00  9.639541E+00  9.665557E+00  9.665557E+00
   7.66667E+00  3.542187E+00  3.542187E+00  8.554600E+00  8.610831E+00  9.012584E+00  9.012584E+00  9.638790E+00  9.639488E+00  9.665671E+00  9.665671E+00
   7.72727E+00  3.542209E+00  3.542209E+00  8.555304E+00  8.610160E+00  9.012528E+00  9.012528E+00  9.638764E+00  9.639438E+00  9.665779E+00  9.665779E+00
   7.78788E+00  3.542232E+00  3.542232E+00  8.555987E+00  8.609513E+00  9.012474E+00  9.012474E+00  9.638741E+00  9.639390E+00  9.665884E+00  9.665884E+00
   7.84848E+00  3.542253E+00  3.542253E+00  8.556647E+00  8.608885E+00  9.012423E+00  9.012423E+00  9.638719E+00  9.639345E+00  9.665982E+00  9.665982E+00
   7.90909E+00  3.542272E+00  3.542272E+00  8.557284E+00  8.608276E+00  9.012372E+00  9.012372E+00  9.638696E+00  9.639300E+00  9.666078E+00  9.666078E+00
   7.96970E+00  3.542292E+00  3.542292E+00  8.557903E+00  8.607689E+00  9.012325E+00  9.012325E+00  9.638675E+00  9.639258E+00  9.666172E+00  9.666172E+00
   8.03030E+00  3.542309E+00  3.542309E+00  8.558499E+00  8.607117E+00  9.012279E+00  9.012279E+00  9.638654E+00  9.639217E+00  9.666257E+00  9.666257E+00
   8.09091E+00  3.542327E+00  3.542327E+00  8.559079E+00  8.606565E+00  9.012235E+00  9.012235E+00  9.638635E+00  9.639179E+00  9.666343E+00  9.666343E+00
   8.15152E+00  3.542342E+00  3.542342E+00  8.559639E+00  8.606028E+00  9.012193E+00  9.012193E+00  9.638616E+00  9.639141E+00  9.666422E+00  9.666422E+00
   8.21212E+00  3.542359E+00  3.542359E+00  8.560182E+00  8.605509E+00  9.012157E+00  9.012157E+00  9.638602E+00  9.639108E+00  9.666497E+00  9.666497E+00
   8.27273E+00  3.542375E+00  3.542375E+00  8.560710E+00  8.605006E+00  9.012115E+00  9.012115E+00  9.638582E+00  9.639071E+00  9.666575E+00  9.666575E+00
   8.33333E+00  3.542389E+00  3.542389E+00  8.561219E+00  8.604516E+00  9.012077E+00  9.012077E+00  9.638564E+00  9.639037E+00  9.666645E+00  9.666645E+00
   8.39394E+00  3.542402E+00  3.542402E+00  8.561713E+00  8.604042E+00  9.012041E+00  9.012041E+00  9.638548E+00  9.639006E+00  9.666713E+00  9.666713E+00
   8.45455E+00  3.542416E+00  3.542416E+00  8.562194E+00  8.603582E+00  9.012007E+00  9.012007E+00  9.638534E+00  9.638976E+00  9.666779E+00  9.666779E+00
   8.51515E+00  3.542427E+00  3.542427E+00  8.562658E+00  8.603134E+00  9.011973E+00  9.011973E+00  9.638518E+00  9.638945E+00  9.666842E+00  9.666842E+00
   8.57576E+00  3.542440E+00  3.542440E+00  8.563110E+00  8.602700E+00  9.011942E+00  9.011942E+00  9.638504E+00  9.638918E+00  9.666903E+00  9.666903E+00
   8.63636E+00  3.542451E+00  3.542451E+00  8.563548E+00  8.602278E+00  9.011911E+00  9.011912E+00  9.638490E+00  9.638890E+00  9.666960E+00  9.666960E+00
   8.69697E+00  3.542464E+00  3.542464E+00  8.563975E+00  8.601871E+00  9.011884E+00  9.011884E+00  9.638479E+00  9.638866E+00  9.667019E+00  9.667019E+00
   8.75758E+00  3.542474E+00  3.542474E+00  8.564386E+00  8.601471E+00  9.011858E+00  9.011858E+00  9.638468E+00  9.638842E+00  9.667069E+00  9.667069E+00
   8.81818E+00  3.542484E+00  3.542484E+00  8.564787E+00  8.601085E+00  9.011827E+00  9.011827E+00  9.638453E+00  9.638815E+00  9.667122E+00  9.667122E+00
   8.87879E+00  3.542494E+00  3.542494E+00  8.565177E+00  8.600710E+00  9.011801E+00  9.011801E+00  9.638441E+00  9.638792E+00  9.667172E+00  9.667172E+00
   8.93939E+00  3.542504E+00  3.542504E+00  8.565556E+00  8.600345E+00  9.011777E+00  9.011777E+00  9.638431E+00  9.638770E+00  9.667221E+00  9.667221E+00
   9.00000E+00  3.542513E+00  3.542513E+00  8.565924E+00  8.599990E+00  9.011752E+00  9.011752E+00  9.638419E+00  9.638749E+00  9.667268E+00  9.667268E+00
